store_id,city_id,geo_cluster,shipping_costs_mean,shipping_costs_std,lead_time_days_mean,lead_time_days_std,delay_probability_mean,delay_probability_std,delivery_time_deviation_mean,delivery_time_deviation_std,route_risk_level_mean,disruption_likelihood_score_mean,supplier_reliability_score_mean,traffic_congestion_level_mean,weather_condition_severity_mean,warehouse_inventory_level_mean,centroid_lat,centroid_lon,n_records
753,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
754,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
755,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
756,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
757,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
758,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
759,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
760,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
761,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
762,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
763,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
764,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
765,16,11,455.6839499545906,312.81369207570674,5.215704061743695,4.522108166054133,0.688729064470847,0.32874310618040337,5.09694038575074,4.1740677817064435,6.909604365461317,0.8038026741747084,0.49407681074920484,4.914685064810677,0.5112435979434254,307.07811649179683,47.41499354762121,-71.49360657953297,2892
766,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
767,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
768,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
769,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
770,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
771,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
772,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
773,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
774,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
775,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
776,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
777,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
778,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
779,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
780,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
781,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
782,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
783,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
784,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
785,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
786,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
787,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
788,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
789,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
790,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
791,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
792,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
793,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
794,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
795,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
796,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
797,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
798,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
799,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
800,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
801,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
802,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
803,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
804,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
805,6,7,449.23772730691644,310.8416003805902,5.100252438638259,4.48677475229249,0.7066133357761494,0.3180825491560147,5.223901136162391,4.138276497293354,7.148643866172549,0.8119443478412681,0.4820697921083634,4.993508590965635,0.5037222350695029,287.514177754468,31.62629512674764,-102.9211416063484,1490
806,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
807,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
808,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
809,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
810,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
811,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
812,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
813,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
814,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
815,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
816,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
817,13,0,459.742200685381,312.4765843884237,5.248957141001208,4.502364785178897,0.7129182645304795,0.31480701692250307,5.356446091159766,4.166886030242477,7.022158830503994,0.7997824424824121,0.5109633801927882,4.96508006963483,0.49220192355680603,292.3721554623568,46.99832955754972,-78.85907190971231,1445
818,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
819,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
820,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
821,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
822,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
823,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
824,7,9,454.8459909450616,308.5314682899326,5.325993640844181,4.618977215948399,0.6983868175688868,0.32886330201321745,5.101739775248733,4.20655821757109,7.064940697330702,0.797203991241589,0.5005641297748499,4.991127517970319,0.5084446630093518,292.4090911278009,47.03376196827893,-97.73413705183754,1149
825,7,9,454.8459909450616,308.5314682899326,5.325993640844181,4.618977215948399,0.6983868175688868,0.32886330201321745,5.101739775248733,4.20655821757109,7.064940697330702,0.797203991241589,0.5005641297748499,4.991127517970319,0.5084446630093518,292.4090911278009,47.03376196827893,-97.73413705183754,1149
826,7,9,454.8459909450616,308.5314682899326,5.325993640844181,4.618977215948399,0.6983868175688868,0.32886330201321745,5.101739775248733,4.20655821757109,7.064940697330702,0.797203991241589,0.5005641297748499,4.991127517970319,0.5084446630093518,292.4090911278009,47.03376196827893,-97.73413705183754,1149
827,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
828,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
829,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
830,4,14,456.34436870524775,308.2366351192471,5.093510423499005,4.451186045771509,0.7042293781764576,0.32333228917120954,5.245020571506468,4.116159993183627,6.8346008787659915,0.787195827391792,0.5187145583772762,5.109633249644481,0.5189403187011217,293.6441033116342,46.801293580585785,-107.9120957707863,1194
831,4,14,456.34436870524775,308.2366351192471,5.093510423499005,4.451186045771509,0.7042293781764576,0.32333228917120954,5.245020571506468,4.116159993183627,6.8346008787659915,0.787195827391792,0.5187145583772762,5.109633249644481,0.5189403187011217,293.6441033116342,46.801293580585785,-107.9120957707863,1194
832,4,14,456.34436870524775,308.2366351192471,5.093510423499005,4.451186045771509,0.7042293781764576,0.32333228917120954,5.245020571506468,4.116159993183627,6.8346008787659915,0.787195827391792,0.5187145583772762,5.109633249644481,0.5189403187011217,293.6441033116342,46.801293580585785,-107.9120957707863,1194
833,4,14,456.34436870524775,308.2366351192471,5.093510423499005,4.451186045771509,0.7042293781764576,0.32333228917120954,5.245020571506468,4.116159993183627,6.8346008787659915,0.787195827391792,0.5187145583772762,5.109633249644481,0.5189403187011217,293.6441033116342,46.801293580585785,-107.9120957707863,1194
834,4,14,456.34436870524775,308.2366351192471,5.093510423499005,4.451186045771509,0.7042293781764576,0.32333228917120954,5.245020571506468,4.116159993183627,6.8346008787659915,0.787195827391792,0.5187145583772762,5.109633249644481,0.5189403187011217,293.6441033116342,46.801293580585785,-107.9120957707863,1194
835,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
836,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
837,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
838,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
839,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
840,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
841,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
842,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
843,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
844,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
845,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
846,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
847,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
848,4,14,456.34436870524775,308.2366351192471,5.093510423499005,4.451186045771509,0.7042293781764576,0.32333228917120954,5.245020571506468,4.116159993183627,6.8346008787659915,0.787195827391792,0.5187145583772762,5.109633249644481,0.5189403187011217,293.6441033116342,46.801293580585785,-107.9120957707863,1194
